Accession	GeneName	repl1	repl2	repl3
P43564	YFL034W	4.44884334909975e-08	3.6634302575168e-08	3.98026639364209e-08
P43565	YFL033C	3.41319186876532e-08	3.05818251611015e-08	2.89661403399281e-08
P43567	YFL030W	1.14053274114499e-07	9.46697014778611e-08	9.54071358356063e-08
P43568	YFL029C	7.64069361449351e-08	6.14982020291052e-08	6.39299783306753e-08
P43569	YFL028C	3.61304308257942e-07	2.93362079430125e-07	3.18803834614187e-07
P43570	YFL027C	4.76324276237412e-08	4.25904681235179e-08	4.39166892501212e-08
P43571	YFL025C	4.97999910781885e-08	4.55243001938149e-08	4.97389062372381e-08
P43572	YFL024C	4.61784703982428e-08	2.97277019368081e-08	3.23697815755806e-08
P43573	YFL023W	1.75896327588854e-07	1.63137897612432e-07	1.58033498542394e-07
P43574	YFL021W	1.24196606212349e-07	1.0986303376323e-07	1.06358616614253e-07
P43577	YFL017C	1.88809404987327e-07	1.54210367616134e-07	1.63241101278331e-07
P43579	YFL013C	6.73573126484363e-08	5.96256107092781e-08	6.2361566568538e-08
P43582	YFL010C	4.82756822145914e-07	3.6498822400085e-07	4.67552711942547e-07
P43583	YFL007W	1.352409872929e-07	1.14041624734939e-07	1.20230989015296e-07
P43585	YFL004W	1.2428322289356e-06	1.04277880598021e-06	1.09466840718022e-06
P43586	YFR001W	1.34956080643478e-06	1.11817284759126e-06	1.19278685534345e-06
P43587	YFR003C	2.24092790595453e-07	1.89690323554774e-07	1.90618065978054e-07
P43588	YFR004W	2.62897807864457e-06	2.18926998240474e-06	2.30618117017107e-06
P43589	YFR005C	7.77979519748784e-08	6.51322672149342e-08	7.24156887439562e-08
P43590	YFR006W	3.17653463909836e-07	2.72800571006064e-07	3.37068870336995e-07
P43591	YFR007W	6.47721275025352e-08	5.64543433533711e-08	5.99765219476629e-08
P43593	YFR010W	6.0914628484951e-07	5.20928979210206e-07	5.43708060521004e-07
P43594	YFR011C	5.42200916015552e-07	4.4731818513806e-07	4.74121185352921e-07
P43596	YFR013W	1.78968063194095e-07	1.52436421381857e-07	1.61402355161376e-07
P43597	YFR016C	1.62089872672617e-07	1.34674603543104e-07	1.47090263583699e-07
P43601	YFR021W	2.77210112989671e-07	2.27539690428414e-07	2.48336624686241e-07
P43603	YFR024C-A	7.17324418506928e-07	5.92732407615916e-07	6.38008742547049e-07
P43606	YFR029W	5.86743101735574e-08	4.7565771877625e-08	5.29178282326823e-08
P43609	YFR037C	5.3485479557258e-07	4.66886186508934e-07	4.91940265562879e-07
P43610	YFR038W	6.96396515596263e-08	5.67552330307823e-08	5.99360830746291e-08
P43611	YFR039C	2.31276834434581e-07	1.91576732883049e-07	2.0848298644546e-07
P43612	YFR040W	1.28423817444695e-07	1.09486365515027e-07	1.18208994805057e-07
P43613	YFR041C	1.6399039149646e-07	1.44291824303233e-07	1.48518154046025e-07
P43615	YFR043C	6.76368848119684e-08	5.7366288399403e-08	6.14883435849439e-08
P43616	YFR044C	2.30309325234926e-06	1.86571082064125e-06	2.14461860706103e-06
P43617	YFR045W	5.86743503806391e-08	5.19621585036041e-08	5.31363649771211e-08
P43619	YFR047C	1.03142915754641e-06	8.32739419949802e-07	9.49285258218909e-07
P43620	YFR048W	4.16273243802054e-08	3.48523897126047e-08	3.7995573278289e-08
P43621	YFR051C	1.84803931069192e-06	1.54595222042468e-06	1.68663294925532e-06
P43633	YGL021W	6.11338514142968e-08	5.68427487527589e-08	5.31860272147695e-08
P43634	YLR098C	2.56940083475682e-08	1.94705531649039e-08	2.17970457776027e-08
P43636	YGL065C	3.1947940717503e-07	2.64238373703994e-07	2.87303018511442e-07
P43638	YJL042W	1.22483215687941e-07	1.02427143008282e-07	1.1080885629783e-07
P43639	YGL019W	6.57959314233542e-07	5.63455340636193e-07	5.8825865765764e-07
P43682	YKL006C-A	9.94878061988957e-07	8.42129332241842e-07	8.41571746096623e-07
P45818	YGL171W	3.30405928541725e-06	2.89734011080933e-06	3.04744597700441e-06
P45976	YJR093C	2.66925464145695e-08	2.21416123444751e-08	2.36151294574103e-08
P45978	YPR129W	2.08233826079865e-07	1.66223818241896e-07	1.81178077038217e-07
P46151	YPL023C	3.41522530199592e-07	2.85129480755925e-07	3.08646459546066e-07
P46367	YOR374W	1.08288434012001e-06	9.45072247094305e-07	9.59408298784486e-07
P46654	YLR048W	0.000254913865511968	0.000226727583617827	0.000236824100753867
P46655	YGL245W	8.14564848725302e-06	6.9515653400103e-06	7.30123064704057e-06
P46669	YOR340C	9.33845351797011e-07	8.01703181314182e-07	8.31127540135449e-07
P46670	YPL241C	4.99415562542992e-08	3.50818424625332e-08	4.05150987041884e-08
P46672	YGL105W	5.68247865603654e-06	4.91307004088702e-06	5.19850385590541e-06
P46673	YJR042W	1.35209929802075e-07	1.20187475275884e-07	1.26153096602081e-07
P46674	YDR159W	9.5276239056867e-09	7.99330096392573e-09	8.90030187689229e-09
P46675	YLR045C	1.84886485886032e-07	1.59530509569126e-07	1.65220262164381e-07
P46676	YDR310C	1.09272571121134e-07	9.00869763922011e-08	9.67580826883794e-08
P46677	YGR274C	6.1294980647387e-08	5.15158089174505e-08	5.45537842754632e-08
P46678	YNL039W	3.11399547280362e-07	2.69269097131983e-07	2.88942385285038e-07
P46680	YMR092C	9.85734603229245e-07	7.64056946207576e-07	8.43270078775824e-07
P46681	YDL178W	8.15272008487742e-07	6.84545704913702e-07	7.13078639682274e-07
P46682	YGR261C	1.98547234323002e-07	1.6569019372557e-07	1.84149699795154e-07
P46683	YPL239W	1.01280061516169e-06	8.98642488840183e-07	9.60459507667508e-07
P46944	YDR108W	1.31617397106134e-07	1.07775718576753e-07	1.18546019499355e-07
P46945	YGL176C	2.24436061988489e-09	1.97464977385957e-09	2.06666728254192e-09
P46947	YGL174W	9.50337245607428e-08	8.01871850714218e-08	8.25546626539172e-08
P46948	YGR195W	7.71006598825237e-08	6.5528095215353e-08	6.80540764590125e-08
P46949	YGR196C	1.29829855519005e-07	1.03077683085185e-07	1.14849773959534e-07
P46951	YGR198W	1.24869986503894e-07	1.05805473973534e-07	1.10922433928114e-07
P46956	YJL117W	4.68704564753943e-07	4.21910429532112e-07	4.49991529985282e-07
P46957	YJR006W	1.60471561604048e-07	1.38594384297788e-07	1.5077709606529e-07
P46958	YJL146W	4.44166871230649e-08	3.69565796002561e-08	4.0907903441583e-08
P46959	YJL125C	4.94540035455479e-07	4.35251435225622e-07	4.56059952673424e-07
P46961	YPL076W	1.99749138304942e-08	2.13460190657449e-08	2.23696374025642e-08
P46962	YJL006C	5.70777458626856e-08	4.86061949862964e-08	5.18966644082659e-08
P46963	YML112W	9.68938112493211e-08	8.30887296546943e-08	9.09116022331848e-08
P46964	YOR103C	1.3486829706904e-06	1.19385322197705e-06	1.31018618524109e-06
P46965	YJR010C-A	1.82722431959358e-07	1.56523287565954e-07	1.64482374782924e-07
P46969	YJL121C	7.28127439862782e-07	6.05423006720222e-07	6.30847553004752e-07
P46970	YJR132W	2.61374669435045e-07	2.09579700644106e-07	2.30222345584892e-07
P46971	YJR143C	7.10334643050392e-07	5.78817503508612e-07	6.30029255581642e-07
P46982	YJL186W	3.89560062015192e-07	3.35302738708622e-07	3.56608559361619e-07
P46984	YJL184W	1.93097583314434e-07	1.56048601912972e-07	1.94408238120007e-07
P46985	YJL183W	3.50972502971531e-07	2.92450709319355e-07	3.08217584931404e-07
P46988	YJL179W	6.1369880206571e-07	5.20002399676141e-07	5.30945549296159e-07
P46989	YJL178C	3.21491683054175e-07	2.82444056149636e-07	3.06156884292575e-07
P46990	YJL177W	2.69757577628951e-05	2.29966100756023e-05	2.51982369290867e-05
P46992	YJL171C	1.1835093365256e-06	9.48248170086612e-07	1.00862072208599e-06
P46995	YJL168C	1.06062185329885e-07	8.98691519370611e-08	1.01626040200096e-07
P47001	YJL158C	4.91195136782541e-06	4.97103054393759e-06	4.27205895364132e-06
P47002	YJL156C	1.52748723819677e-07	1.23984601489094e-07	1.40772623138885e-07
P47006	YJL148W	2.00445920201695e-06	1.64886355969338e-06	1.71814952329302e-06
P47007	YJL147C	7.66629826446105e-09	6.23943194278435e-09	6.15639183012527e-09
P47008	YJL145W	4.17862011725664e-07	3.42050790779754e-07	3.66715550636987e-07
P47011	YJL137C	2.29271560473996e-08	2.01867709936601e-08	2.04647920281979e-08
P47013	YJL134W	4.73529607689452e-07	3.83153009347826e-07	4.04162319399842e-07
P47015	YJL131C	2.44362207085895e-08	2.00816446480394e-08	2.24938211893587e-08
P47016	YJL126W	3.89769565749855e-08	3.37315666725733e-08	3.55015528315556e-08
P47017	YJL124C	1.88254007485074e-07	1.70046180145488e-07	1.67097363146438e-07
P47018	YJL123C	8.64269494399575e-07	7.3597516521694e-07	7.76424772857425e-07
P47019	YJL122W	8.79916884249159e-08	7.90600191427264e-08	7.97678105561378e-08
P47025	YJL112W	6.14338926073957e-08	5.36891636162863e-08	5.65601430370355e-08
P47029	YJL084C	8.34729451807879e-08	7.13031682086321e-08	8.17268205497885e-08
P47031	YJL082W	1.25977588595096e-07	1.01873131540075e-07	1.08990887583843e-07
P47035	YJL076W	2.53057447488951e-07	2.09286072800879e-07	2.30079944888158e-07
P47037	YJL074C	2.75949847014787e-07	2.25866196991818e-07	2.39700875329386e-07
P47039	YJL060W	2.03543202183205e-06	1.75338727724248e-06	1.85867236467877e-06
P47044	YJL055W	9.94296472647085e-07	8.22556840691476e-07	9.24512983368165e-07
P47045	YJL054W	1.15541899793985e-07	1.06257743430016e-07	1.05850904125385e-07
P47047	YJL050W	5.3028723928443e-07	4.64580573282194e-07	4.86159788684101e-07
P47048	YJL049W	8.70482971326625e-08	7.57012579617918e-08	8.37303923098445e-08
P47050	YJL047C	2.14853865423344e-08	1.8947763307222e-08	2.03590440578799e-08
P47051	YJL046W	2.68437372684792e-08	2.23807171334136e-08	2.31657987502183e-08
P47054	YJL039C	1.56760055029653e-07	1.34064245633628e-07	1.40790963340778e-07
P47057	YJL036W	1.03227264527317e-07	8.62873426182665e-08	9.41979907988569e-08
P47061	YJL029C	8.05133634659887e-08	6.6416572863792e-08	7.17278315793932e-08
P47064	YJL024C	1.20075648151749e-06	1.03088645269875e-06	1.08078216420474e-06
P47068	YJL020C	2.81562516118695e-07	2.36263214379805e-07	2.52997889395041e-07
P47069	YJL019W	6.99926219187314e-08	5.60931301670297e-08	8.54717821751466e-08
P47075	YJL012C	9.57674290282919e-07	8.01933541832186e-07	8.49439684637481e-07
P47076	YJL011C	2.97376730912647e-07	2.57080640373676e-07	2.76392133179056e-07
P47077	YJL010C	2.76979242724689e-07	2.4625383269008e-07	2.595097539737e-07
P47079	YJL008C	2.32658622504831e-06	1.985370471239e-06	2.0920217996029e-06
P47081	YJL003W	7.89483100173272e-08	6.7028808482358e-08	7.43547266629542e-08
P47082	YJR001W	1.68529875515411e-07	1.38202423832842e-07	1.61823230851371e-07
P47083	YJR002W	4.37111009360685e-07	3.89181743155076e-07	4.13888822522634e-07
P47084	YJR003C	1.55030583800844e-07	1.3030619425118e-07	1.38564198813015e-07
P47086	YJR011C	3.09515069503226e-08	2.51866177812035e-08	2.91111292542164e-08
P47088	YJR013W	1.45769076332429e-07	8.63170923986235e-08	1.14162729130745e-07
P47089	YJR014W	1.61983596591513e-06	1.48936849141487e-06	1.55412108685631e-06
P47090	YJR015W	6.18062310001963e-08	4.78228776621499e-08	5.75335400404781e-08
P47095	YJR024C	2.20932159415045e-07	1.81167732613108e-07	1.97331312799855e-07
P47096	YJR025C	2.53258484636875e-06	2.15519235624183e-06	2.40996017961301e-06
P47102	YJR031C	9.64939769447954e-08	8.20901293144132e-08	8.61573391472728e-08
P47103	YJR032W	1.90984579974598e-07	1.63638743776548e-07	1.73308929264016e-07
P47104	YJR033C	6.96516609034539e-08	5.78032467136389e-08	6.39204788169035e-08
P47108	YJR041C	1.12334748281576e-07	9.76397808711549e-08	1.02466710839917e-07
P47112	YJR046W	7.28229333449727e-08	6.574565162545e-08	6.95115593747397e-08
P47113	YJR053W	1.5269015902524e-08	1.54404469116188e-08	1.63723516643498e-08
P47116	YJR059W	1.65618350453461e-07	1.34127852264831e-07	1.45463080366573e-07
P47117	YJR065C	1.40593468174382e-06	1.16158731585292e-06	1.25729559406574e-06
P47118	YJR067C	7.46654799785204e-08	6.61562573137423e-08	7.03604946610173e-08
P47119	YJR069C	1.65540826617187e-06	1.40694106521144e-06	1.42464406244748e-06
P47120	YJR070C	5.57314049802562e-06	4.82625559166459e-06	5.33466783734758e-06
P47122	YJR072C	1.13475942311687e-06	1.01279068420503e-06	1.06661213405281e-06
P47123	YJR074W	5.89414344322994e-07	4.62484388637185e-07	5.26575899810732e-07
P47124	YJR075W	7.17520164529651e-07	6.35494250709428e-07	6.59815757139541e-07
P47125	YJR078W	1.78470372081315e-07	1.42386633019979e-07	1.648620620658e-07
P47127	YJR080C	1.89895692040685e-07	1.59302357788209e-07	1.72821630748423e-07
P47129	YJR083C	6.61263349365139e-08	5.50127950157524e-08	5.91595369767371e-08
P47130	YJR084W	1.27495930991892e-07	1.06353986607989e-07	1.14001282155073e-07
P47133	YJR088C	4.4983138658306e-07	3.93858539414342e-07	4.14832750423989e-07
P47134	YJR089W	1.05456423648605e-08	9.70096804455424e-09	9.87524973888563e-09
P47135	YJR091C	1.18382196482034e-07	9.00126429046186e-08	9.79906190313491e-08
P47136	YJR092W	3.84985164744064e-08	3.17541737365603e-08	3.42012221844291e-08
P47137	YJR096W	1.32827588837394e-07	1.09745656398175e-07	1.18731004209592e-07
P47138	YJR097W	3.82300657115287e-08	3.15643973163745e-08	3.29931882996074e-08
P47140	YJR100C	7.76426364413258e-08	6.71122681700695e-08	7.22208636868396e-08
P47141	YJR101W	1.74480086625325e-07	1.53479374943381e-07	1.63702178235821e-07
P47142	YJR102C	1.6729286298675e-07	1.40239060069773e-07	1.49439160377283e-07
P47143	YJR105W	7.12248097112457e-06	5.79691343988025e-06	6.06221173201107e-06
P47147	YJR110W	5.92932352064645e-08	4.56693191138534e-08	4.85732496058881e-08
P47148	YJR111C	3.90031984469065e-07	2.96652629542066e-07	3.3733319690928e-07
P47149	YJR112W	7.74981329553292e-08	6.77161128738416e-08	6.95466338424934e-08
P47150	YJR113C	6.92035252653764e-07	6.04665083043027e-07	6.23471416575858e-07
P47154	YJR117W	1.88398914865013e-06	1.59962250804871e-06	1.71664301103243e-06
P47155	YJR118C	3.41360251202185e-07	3.04146277030971e-07	3.39024296689548e-07
P47158	YJR122W	5.36239271599528e-08	4.7195150211261e-08	5.24649831767887e-08
P47159	YJR124C	1.65041040783543e-07	1.38191722716506e-07	1.61507922479192e-07
P47160	YJR125C	7.23058325336267e-07	6.18338297233044e-07	6.64908527972223e-07
P47161	YJR126C	2.78179519033377e-08	1.65501032036091e-08	2.48429435073659e-08
P47163	YJR129C	4.66901137634485e-08	3.99507093640015e-08	4.39012472645687e-08
P47164	YJR130C	1.23997467349918e-07	1.06126370090343e-07	1.15008717565446e-07
P47165	YJR133W	5.6545514255358e-07	4.77234299160801e-07	5.01973945878473e-07
P47166	YJR134C	1.22723041789353e-07	1.05910007195479e-07	1.14106704651211e-07
P47169	YJR137C	6.47317662230024e-06	5.3572108050091e-06	5.67080100259463e-06
P47170	YJR138W	1.87645128237751e-07	1.63334210213816e-07	1.69759929416452e-07
P47171	YJR140C	5.84228143059781e-08	4.81436564536935e-08	5.24538935627911e-08
P47173	YJR142W	1.91571732830266e-07	1.68033411135572e-07	1.82892349242233e-07
P47176	YJR148W	1.90122866341012e-07	1.69109783568166e-07	1.73922333492429e-07
P47177	YJR149W	5.83740407074415e-08	4.79936303811312e-08	5.38912483412863e-08
P47771	YMR170C	6.44717283861413e-08	5.13997551111042e-08	5.42121127808296e-08
P47818	YLR220W	6.61492920099035e-07	4.66880323957189e-07	5.33969034419223e-07
P47822	YDR308C	7.06606371640807e-08	5.75258327484175e-08	6.56186399231754e-08
P47912	YMR246W	9.95582861667601e-07	7.9169377971805e-07	8.53682807911942e-07
P47988	YOR337W	2.82540443048219e-08	2.58808614658895e-08	2.76088138197236e-08
P48015	YDR019C	2.67887952459639e-06	2.20738757546397e-06	2.37826729522166e-06
P48164	YNL096C	2.85044211429117e-05	2.46160445843057e-05	2.65429450432394e-05
P48231	YNL087W	2.58745443572406e-07	2.20361230907961e-07	2.33366078912392e-07
P48234	YGR145W	3.78056715663207e-07	3.06660320142746e-07	3.24824154171851e-07
P48237	YGR150C	3.23928718022456e-08	2.80439736747275e-08	3.10649153840506e-08
P48353	YMR161W	5.07250900503627e-07	4.49582789743846e-07	5.71047773609452e-07
P48360	YDR376W	8.34673897564683e-08	7.25908412655336e-08	7.52051361078278e-08
P48361	YGR097W	6.13401318976346e-08	5.19750334787288e-08	5.57124709983817e-08
P48362	YGR187C	9.125907186451e-06	7.68081284281623e-06	7.90055588828475e-06
P48363	YGR078C	3.45970070894572e-07	2.80428650525447e-07	2.89535157466774e-07
P48365	YDL234C	2.58266215335562e-08	2.24205642112484e-08	2.32455312737618e-08
P48412	YGR072W	4.63944124499714e-08	4.12908484457149e-08	4.1541006842437e-08
P48415	YPL085W	1.71995363865989e-07	1.42829987347212e-07	1.57463442702132e-07
P48439	YOR085W	6.87012580604675e-07	5.75764163347635e-07	6.11038122378797e-07
P48445	YDL141W	1.78349713909813e-07	1.46190826297654e-07	1.57440793254788e-07
P48510	YMR276W	6.82990130485728e-07	5.65643097371328e-07	6.1598848469037e-07
P48524	YMR275C	2.86376649387168e-07	2.45993400402941e-07	2.63240515740599e-07
P48525	YOL033W	6.82878492111088e-08	6.19572650831763e-08	6.38242617392755e-08
P48526	YPL040C	2.80865997854712e-07	2.38939613757372e-07	2.5129208807505e-07
P48527	YPL097W	5.51860378408362e-08	4.73904495085806e-08	4.86843545988324e-08
P48559	YNL304W	3.20820031069652e-08	2.88242934811116e-08	2.99624209968709e-08
P48561	YNL299W	4.12177708749806e-08	3.39006626803898e-08	3.61956189913245e-08
P48562	YNL298W	1.10628947127955e-07	9.42013624380188e-08	1.0235686640129e-07
P48563	YNL297C	1.34312568485204e-07	1.12447528192204e-07	1.19938926439627e-07
P48566	YNL293W	7.92529663623404e-08	6.66834261648006e-08	7.11260334949855e-08
P48567	YNL292W	2.71781630750882e-07	2.43861732550852e-07	2.49945335568884e-07
P48570	YDL182W	2.25739884306843e-05	1.83171791512803e-05	1.94163441762221e-05
P48581	YOR368W	2.44507682608435e-08	2.13016318539675e-08	2.3431577356188e-08
P48582	YPL084W	1.24320870767379e-07	1.06090328059164e-07	1.10983943532289e-07
P48589	YOR369C	8.04213290264397e-05	6.91590596386598e-05	7.43471409740592e-05
P48606	YOR265W	3.82592308484025e-06	3.14537787669638e-06	3.3760590067391e-06
P48813	YDR508C	2.42228003041567e-07	1.98740118885983e-07	2.27206808604201e-07
P48836	YHR039C-A	3.11074005569444e-06	2.66072648725223e-06	2.70486602980417e-06
P48837	YGR119C	4.19234677101999e-07	3.51304863752659e-07	3.73944577619173e-07
P49017	YML110C	4.93122329947127e-07	4.12550656312874e-07	4.39269893325962e-07
P49018	YDR331W	1.91089676763532e-07	1.67350682616282e-07	1.83603983359057e-07
P49089	YPR145W	3.98629583361418e-06	3.30352769552362e-06	3.60274707434282e-06
P49090	YGR124W	3.69552292627512e-06	3.03699279182245e-06	3.32314774064282e-06
P49095	YMR189W	1.57605030935919e-06	1.30623039050548e-06	1.40143438198327e-06
P49166	YLR185W	4.88420650324927e-06	4.08084663330902e-06	4.24344205301341e-06
P49167	YLR325C	9.07259886164314e-05	8.19413097473199e-05	8.92635778320878e-05
P49334	YNL131W	3.87998109851938e-06	3.38991674832302e-06	3.60119600867465e-06
P49367	YDR234W	3.88536991116638e-06	3.39203857956447e-06	3.58122270892428e-06
P49435	YML022W	2.12066478371264e-06	1.83777320094894e-06	1.86298361440392e-06
P49573	YPR124W	6.06295447887169e-07	5.77721250155409e-07	5.82988266128904e-07
P49626	YDR012W	1.61241068645341e-05	1.4251999199237e-05	1.42801544153708e-05
P49687	YGL092W	1.23429188220675e-07	1.08635097612272e-07	1.13771544910919e-07
P49723	YGR180C	2.78352192942432e-06	2.42433394734847e-06	2.47659008987846e-06
P49775	YDR305C	8.92820679076275e-08	7.46381028599165e-08	7.96908414098814e-08
P49954	YLR351C	1.23214773079446e-06	1.0575614916482e-06	1.16471863403753e-06
P49955	YMR288W	1.015272337487e-07	8.65527300424192e-08	9.46591486378607e-08
P49956	YMR078C	3.54075953727151e-08	2.96435145556025e-08	3.21921244654943e-08
P49957	YML014W	2.06858796633807e-07	1.73022846218695e-07	1.81218871936352e-07
P49960	YMR268C	4.86196670539689e-08	4.31543570412252e-08	4.5121524464497e-08
P50077	YGR217W	8.84934155949976e-09	7.55039225750931e-09	7.75146866268800e-09
P50079	YGR223C	3.98673872224765e-08	3.2917235033844e-08	3.52992587725688e-08
P50085	YGR231C	1.56833552156417e-06	1.36156767910321e-06	1.37378529177713e-06
P50086	YGR232W	3.00001902600775e-07	2.5419914253492e-07	2.85999338521606e-07
